Zaman,Değer
2023-09-04,12.4020395
2023-09-04,12.6369677
2023-09-04,12.5259266
2023-09-04,12.4949112
2023-09-04,12.3579569
2023-09-04,12.6014471
2023-09-04,12.7863045
2023-09-04,12.5780735
2023-09-04,12.5059986
2023-09-04,12.4776554
2023-09-04,12.5569735
2023-09-04,12.5502996
2023-09-04,12.4188337
2023-09-04,12.7828341
2023-09-04,12.4509001
2023-09-04,12.4555168
2023-09-04,12.3604012
2023-09-04,12.6951103
2023-09-04,12.5961275
2023-09-04,12.3666601
2023-09-04,12.409749
2023-09-04,12.2834301
2023-09-04,12.9606342
2023-09-04,12.7573547
2023-09-04,12.4076214
2023-09-04,12.7378941
2023-09-04,12.6862326
2023-09-04,12.5941935
2023-09-04,12.5447845
2023-09-04,12.5365953
2023-09-04,12.701992
2023-09-04,12.4418964
2023-09-04,12.3907442
2023-09-04,12.6078062
2023-09-04,12.5904741
2023-09-04,12.5427437
2023-09-04,12.3238373
2023-09-04,12.3439417
2023-09-04,12.6197214
2023-09-04,12.6160917
2023-09-04,12.5692463
2023-09-04,12.4871235
2023-09-04,12.5190544
2023-09-04,12.5567999
2023-09-04,12.3910761
2023-09-04,12.2736959
2023-09-04,12.6983919
2023-09-04,12.753149
2023-09-04,12.2077637
2023-09-04,12.4899788
2023-09-04,12.700263
2023-09-04,12.644227
2023-09-04,12.3121243
2023-09-04,12.3729725
2023-09-04,12.7256775
2023-09-04,12.5789356
2023-09-04,12.178071
2023-09-04,12.356266
2023-09-04,12.5895243
2023-09-04,12.8722363
2023-09-04,12.3563108
2023-09-04,12.4121275
2023-09-04,12.7345381
2023-09-04,12.59373
2023-09-04,12.4123545
2023-09-04,12.2764416
2023-09-04,12.5785074
2023-09-04,12.6475286
2023-09-04,12.6113558
2023-09-04,12.3213587
2023-09-04,12.3727827
2023-09-04,12.5553551
2023-09-04,12.5056562
2023-09-04,12.5668812
2023-09-04,12.5003939
2023-09-04,12.6528244
2023-09-04,12.5104322
2023-09-04,12.2357187
2023-09-04,12.5422268
2023-09-04,12.6032419
2023-09-04,12.4867182
2023-09-04,12.5493517
2023-09-04,12.495841
2023-09-04,12.6729698
2023-09-04,12.4624739
2023-09-04,12.4572277
2023-09-04,12.466958
2023-09-04,12.6713257
2023-09-04,12.3592768
2023-09-04,12.4249048
2023-09-04,12.7336149
2023-09-04,12.707056
2023-09-04,12.4483671
2023-09-04,12.5327015
2023-09-04,12.2904396
2023-09-04,12.6394215
2023-09-04,12.7955971
2023-09-04,12.4095564
2023-09-04,12.4720516
2023-09-04,12.6073971
2023-09-04,12.5767822
2023-09-04,12.4583712
2023-09-04,12.4772806
2023-09-04,12.5686197
2023-09-04,12.6377087
2023-09-04,12.4501066
2023-09-04,12.2913237
2023-09-04,12.7866545
2023-09-04,12.5741491
2023-09-04,12.2983856
2023-09-04,12.3297281
2023-09-04,12.398241
2023-09-04,12.724822
2023-09-04,12.5563269
2023-09-04,12.4070759
2023-09-04,12.4629679
2023-09-04,12.4801683
2023-09-04,12.5593586
2023-09-04,12.2758894
2023-09-04,12.4828262
2023-09-04,12.4623775
2023-09-04,12.4292393
2023-09-04,12.5585337
2023-09-04,12.633111
2023-09-04,12.8053007
2023-09-04,12.3377962
2023-09-04,12.3632231
2023-09-04,12.5161743
2023-09-04,12.6622505
2023-09-04,12.6645374
2023-09-04,12.6057539
2023-09-04,12.4850025
2023-09-04,12.5907354
2023-09-04,12.3906498
2023-09-04,12.4072123
2023-09-04,12.5650215
2023-09-04,12.6872797
2023-09-04,12.3521414
2023-09-04,12.300806
2023-09-04,12.4796324
2023-09-04,12.6599722
2023-09-04,12.7173166
2023-09-04,12.5538559
2023-09-04,12.679203
2023-09-04,12.549202
2023-09-04,12.6252842
2023-09-04,12.4799252
2023-09-04,12.7533894
2023-09-04,12.7581387
2023-09-04,12.5307703
2023-09-04,12.2033491
2023-09-04,12.5472717
2023-09-04,12.9796505
2023-09-04,12.6917715
2023-09-04,12.440568
2023-09-04,12.4046679
2023-09-04,12.6463976
2023-09-04,12.7214603
2023-09-04,12.5423231
2023-09-04,12.5256758
2023-09-04,12.6522074
2023-09-04,12.3706799
2023-09-04,12.3967571
2023-09-04,12.6437845
2023-09-04,12.6643019
2023-09-04,12.5762959
2023-09-04,12.3203344
2023-09-04,12.57687
2023-09-04,12.867588
2023-09-04,12.5489035
2023-09-04,12.673214
2023-09-04,12.4326925
2023-09-04,12.7164183
2023-09-04,12.7425442
2023-09-04,12.5577412
2023-09-04,12.6696548
2023-09-04,12.5437489
2023-09-04,12.5623379
2023-09-04,12.3070278
2023-09-04,12.5167179
2023-09-04,12.7225637
2023-09-04,12.5327635
2023-09-04,12.3824224
2023-09-04,12.44104
2023-09-04,12.7215443
2023-09-04,12.6230593
2023-09-04,12.5876312
2023-09-04,12.2845402
2023-09-04,12.6115799
2023-09-04,12.4250593
2023-09-04,12.4245024
2023-09-04,12.4412909
2023-09-04,12.8055182
2023-09-04,12.4529819
2023-09-04,12.4759045
2023-09-04,12.5096436
2023-09-04,12.5782728
2023-09-04,12.8422909
2023-09-04,12.5362339
2023-09-04,12.3814793
2023-09-04,12.5323219
2023-09-04,12.6753902
2023-09-04,12.5125628
2023-09-04,12.6180353
2023-09-04,12.5921574
2023-09-04,12.4401731
2023-09-04,12.5079718
2023-09-04,12.5771809
2023-09-04,12.4782095
2023-09-04,12.5114813
2023-09-04,12.3577185
2023-09-04,12.2700863
2023-09-04,12.4914103
2023-09-04,12.6397228
2023-09-04,12.5941763
2023-09-04,12.3286934
2023-09-04,12.4207916
2023-09-04,12.5687494
2023-09-04,12.5532684
2023-09-04,12.7363815
2023-09-04,12.5508165
2023-09-04,12.4164505
2023-09-04,12.5162125
2023-09-04,12.3848381
2023-09-04,12.4779491
2023-09-04,12.6468916
2023-09-04,12.8583527
2023-09-04,12.3567266
2023-09-04,12.435833
2023-09-04,12.5556717
2023-09-04,12.9410353
2023-09-04,12.3848267
2023-09-04,12.346735
2023-09-04,12.5375147
2023-09-04,12.5788832
2023-09-04,12.4903727
2023-09-04,12.6003714
2023-09-04,12.7486801
2023-09-04,12.5653667
2023-09-04,12.2857008
2023-09-04,12.3896799
2023-09-04,12.8981915
2023-09-04,12.7685585
2023-09-04,12.3243256
2023-09-04,12.3226948
2023-09-04,12.3744268
2023-09-04,12.7001524
2023-09-04,12.4881525
2023-09-04,12.4573097
2023-09-04,12.5225105
2023-09-04,12.4350128
2023-09-04,12.4094887
2023-09-04,12.4009457
2023-09-04,12.7670956
2023-09-04,12.482975
2023-09-04,12.3468132
2023-09-04,12.5645084
2023-09-04,12.7885151
2023-09-04,12.7748566
2023-09-04,12.5619068
2023-09-04,12.3585711
2023-09-04,12.6519833
2023-09-04,12.6969557
2023-09-04,12.5261335
2023-09-04,12.3191042
2023-09-04,12.6515503
2023-09-04,12.5765657
2023-09-04,12.3199959
2023-09-04,12.3387842
2023-09-04,12.5978632
2023-09-04,12.5946159
2023-09-04,12.4981499
2023-09-04,12.1434851
2023-09-04,12.5081968
2023-09-04,12.7449837
2023-09-04,12.6238022
2023-09-04,12.273942
2023-09-04,12.4793749
2023-09-04,12.5822935
2023-09-04,12.5478544
2023-09-04,12.4930077
2023-09-04,12.817544
2023-09-04,12.7614594
2023-09-04,12.3335714
2023-09-04,12.39013
2023-09-04,12.6115932
2023-09-04,12.4822502
2023-09-04,12.2187719
2023-09-04,12.534173
2023-09-04,12.8865089
2023-09-04,12.6649036
2023-09-04,12.4234371
2023-09-04,12.5453033
2023-09-04,12.6874762
2023-09-04,12.7231731
2023-09-04,12.4972839
2023-09-04,12.347827
2023-09-04,12.6468716
2023-09-04,12.4654169
2023-09-04,12.4845524
2023-09-04,12.3541889
2023-09-04,12.6509495
2023-09-04,12.5151424
2023-09-04,12.5509949
2023-09-04,12.4629374
2023-09-04,12.9127359
2023-09-04,12.6749821
2023-09-04,12.275032
2023-09-04,12.3526106
2023-09-04,12.5931406
2023-09-04,12.7094555
2023-09-04,12.9020081
2023-09-04,12.4548283
2023-09-04,12.6108627
2023-09-04,12.5122175
2023-09-04,12.4986048
2023-09-04,12.4068546
2023-09-04,12.7050905
2023-09-04,12.55935
2023-09-04,12.400094
2023-09-04,12.3054323
2023-09-04,12.4598494
2023-09-04,12.7711086
2023-09-04,12.4573097
2023-09-04,12.3142118
2023-09-04,12.5618305
2023-09-04,12.7215681
2023-09-04,12.7970715
2023-09-04,12.3455124
2023-09-04,12.6698866
2023-09-04,12.5376978
2023-09-04,12.4914179
2023-09-04,12.4109783
2023-09-04,12.5037384
2023-09-04,12.6748524
2023-09-04,12.518795
2023-09-04,12.3050594
2023-09-04,12.5671883
2023-09-04,12.7884598
2023-09-04,12.6276903
2023-09-04,12.4178267
2023-09-04,12.409935
2023-09-04,12.5302906
2023-09-04,12.7826815
2023-09-04,12.3347769
2023-09-04,12.4413748
2023-09-04,12.8280554
2023-09-04,12.685257
2023-09-04,12.3291931
2023-09-04,12.5712795
2023-09-04,12.6962471
2023-09-04,12.7829742
2023-09-04,12.556695
2023-09-04,12.2982273
2023-09-04,12.6804581
2023-09-04,12.8073959
2023-09-04,12.6399059
2023-09-04,12.2671728
2023-09-04,12.587163
2023-09-04,12.6934147
2023-09-04,12.5026379
2023-09-04,12.5669079
2023-09-04,12.5787611
2023-09-04,12.5920982
2023-09-04,12.3774862
2023-09-04,12.4091825
2023-09-04,12.5486441
2023-09-04,12.6289921
2023-09-04,12.4010658
2023-09-04,12.318553
2023-09-04,12.5710526
2023-09-04,12.4733362
2023-09-04,12.627284
2023-09-04,12.4381561
2023-09-04,12.7716904
2023-09-04,12.4534388
2023-09-04,12.4444418
2023-09-04,12.4088583
2023-09-04,12.846015
2023-09-04,12.9215212
2023-09-04,12.3757086
2023-09-04,12.3795023
2023-09-04,12.4159365
2023-09-04,12.6162729
2023-09-04,12.3883371
2023-09-04,12.2798805
2023-09-04,12.5296364
2023-09-04,12.6143475
2023-09-04,12.8030453
2023-09-04,12.4700222
2023-09-04,12.6433754
2023-09-04,12.7714691
2023-09-04,12.4982309
2023-09-04,12.3417683
2023-09-04,12.3842163
2023-09-04,12.6721525
2023-09-04,12.6087427
2023-09-04,12.4453278
2023-09-04,12.4010153
2023-09-04,12.5229435
2023-09-04,12.5928278
2023-09-04,12.2888069
2023-09-04,12.5624218
2023-09-04,12.4228344
2023-09-04,12.69312
2023-09-04,12.3957653
2023-09-04,12.5477562
2023-09-04,12.5971375
2023-09-04,12.5372314
2023-09-04,12.3074713
2023-09-04,12.4352112
2023-09-04,12.7700729
2023-09-04,12.6593409
2023-09-04,12.4738235
2023-09-04,12.4491949
2023-09-04,12.576232
2023-09-04,12.659585
2023-09-04,12.4654121
2023-09-04,12.5946884
2023-09-04,12.5656538
2023-09-04,12.4244003
2023-09-04,12.4470692
2023-09-04,12.2316246
2023-09-04,12.9152498
2023-09-04,12.5020752
2023-09-04,12.3626471
2023-09-04,12.3156567
2023-09-04,12.5625219
2023-09-04,12.7685156
2023-09-04,12.5124092
2023-09-04,12.4666386
2023-09-04,12.5910892
2023-09-04,12.6646557
2023-09-04,12.394907
2023-09-04,12.4815149
2023-09-04,12.6951132
2023-09-04,12.6020765
2023-09-04,12.3525934
2023-09-04,12.3274364
2023-09-04,12.7421761
2023-09-04,12.963274
2023-09-04,12.5129795
2023-09-04,12.3494558
2023-09-04,12.6441917
2023-09-04,12.4827356
2023-09-04,12.4212723
2023-09-04,12.3295507
2023-09-04,12.7215137
2023-09-04,12.6886883
2023-09-04,12.5833254
2023-09-04,12.4760475
2023-09-04,12.7830019
2023-09-04,12.7173672
2023-09-04,12.2923307
2023-09-04,12.3247194
2023-09-04,12.6890507
2023-09-04,12.7941608
2023-09-04,12.4064312
2023-09-04,12.4298725
2023-09-04,12.4376783
2023-09-04,12.6685038
2023-09-04,12.7364664
2023-09-04,12.476119
2023-09-04,12.6916599
2023-09-04,12.4937944
2023-09-04,12.6503153
2023-09-04,12.37603
2023-09-04,12.7792578
2023-09-04,12.6868916
2023-09-04,12.4527645
2023-09-04,12.2309875
2023-09-04,12.4851246
2023-09-04,12.7091494
2023-09-04,12.7027302
2023-09-04,12.364069
2023-09-04,12.2891941
2023-09-04,12.5988064
2023-09-04,12.6870661
2023-09-04,12.3104782
2023-09-04,12.5965843
2023-09-04,12.6616049
2023-09-04,12.5218515
2023-09-04,12.5072794
2023-09-04,12.4818497
2023-09-04,12.7389593
2023-09-04,12.4960089
2023-09-04,12.5469933
2023-09-04,12.3955803
2023-09-04,12.5037355
2023-09-04,12.6184902
2023-09-04,12.6112394
2023-09-04,12.3324156
2023-09-04,12.5586576
2023-09-04,12.6100817
2023-09-04,12.2988701
2023-09-04,12.4741383
2023-09-04,12.7581806
2023-09-04,12.625865
2023-09-04,12.4056702
2023-09-04,12.4191475
2023-09-04,12.5303774
2023-09-04,12.5618477
2023-09-04,12.5217333
2023-09-04,12.4836273
2023-09-04,12.6035376
2023-09-04,12.7493019
2023-09-04,12.5629082
2023-09-04,12.3102531
2023-09-04,12.7515726
2023-09-04,12.5343733
2023-09-04,12.4189682
2023-09-04,12.4954958
2023-09-04,12.6038799
2023-09-04,12.5780134
2023-09-04,12.4435492
2023-09-04,12.3159285
2023-09-04,12.8953791
2023-09-04,12.6461716
2023-09-04,12.428236
2023-09-04,12.3619614
2023-09-04,12.6624107
2023-09-04,12.6178493
2023-09-04,12.6529102
2023-09-04,12.4088926
2023-09-04,12.8454752
2023-09-04,12.7380724
2023-09-04,12.4662066
2023-09-04,12.3458509
2023-09-04,12.5277967
2023-09-04,12.6641893
2023-09-04,12.6287718
2023-09-04,12.2677088
2023-09-04,12.4190798
2023-09-04,12.7553988
2023-09-04,12.4753599
2023-09-04,12.4722214
2023-09-04,12.4986868
2023-09-04,12.6255827
2023-09-04,12.5503149
2023-09-04,12.5818586
2023-09-04,12.6940737
2023-09-04,12.6403589
2023-09-04,12.5617046
2023-09-04,12.4042873
2023-09-04,12.4091864
2023-09-04,12.41747
2023-09-04,12.4653158
2023-09-04,12.4229507
2023-09-04,12.667819
2023-09-04,12.5156927
2023-09-04,12.3466997
2023-09-04,12.232173
2023-09-04,12.7569437
2023-09-04,12.5891352
2023-09-04,12.554409
2023-09-04,12.2044687
2023-09-04,12.4799271
2023-09-04,12.5147429
2023-09-04,12.4822559
2023-09-04,12.534853
2023-09-04,12.6065311
2023-09-04,12.6493864
2023-09-04,12.379673
2023-09-04,12.2455664
2023-09-04,12.7744675
2023-09-04,12.7398281
2023-09-04,12.5511007
2023-09-04,12.2444
2023-09-04,12.5158377
2023-09-04,12.8568773
2023-09-04,12.622818
2023-09-04,12.3888512
2023-09-04,12.5453882
2023-09-04,12.4800224
2023-09-04,12.4498367
2023-09-04,12.3774605
2023-09-04,12.8094912
2023-09-04,12.6572638
2023-09-04,12.4272385
2023-09-04,12.2962303
2023-09-04,12.5687571
2023-09-04,12.7480965
2023-09-04,12.5113411
2023-09-04,12.4188747
2023-09-04,12.353055
2023-09-04,12.732316
2023-09-04,12.7852983
2023-09-04,12.567194
2023-09-04,12.2407808
2023-09-04,12.6157103
2023-09-04,12.4641562
2023-09-04,12.4978228
2023-09-04,12.6267414
2023-09-04,12.5855379
2023-09-04,12.6462021
2023-09-04,12.3462029
2023-09-04,12.3627529
2023-09-04,12.8550844
2023-09-04,12.5862303
2023-09-04,12.3300676
2023-09-04,12.1926394
2023-09-04,12.409585
2023-09-04,12.6208038
2023-09-04,12.4125099
2023-09-04,12.4588861
2023-09-04,12.5316229
2023-09-04,12.5562773
2023-09-04,12.3890848
2023-09-04,12.3196163
2023-09-04,12.8684206
2023-09-04,12.6884737
2023-09-04,12.4171028
2023-09-04,12.4161692
2023-09-04,12.3997068
2023-09-04,12.6828337
2023-09-04,12.6210899
2023-09-04,12.4991379
2023-09-04,12.4369211
2023-09-04,12.4004545
2023-09-04,12.4987869
2023-09-04,12.2397642
2023-09-04,12.7345419
2023-09-04,12.532527
2023-09-04,12.3949213
2023-09-04,12.4720516
2023-09-04,12.6581669
2023-09-04,12.5667582
2023-09-04,12.5006247
2023-09-04,12.2551479
2023-09-04,12.5043344
2023-09-04,12.6854696
2023-09-04,12.766552
2023-09-04,12.4281549
2023-09-04,12.4163094
2023-09-04,12.5639172
2023-09-04,12.4292097
2023-09-04,12.5248299
2023-09-04,12.9753027
2023-09-04,12.6728783
2023-09-04,12.5795364
2023-09-04,12.2625055
2023-09-04,12.6578245
2023-09-04,12.7454205
2023-09-04,12.7129354
2023-09-04,12.3660059
2023-09-04,12.6957598
2023-09-04,12.6096869
2023-09-04,12.4272137
2023-09-04,12.5672998
2023-09-04,12.6664743
2023-09-04,12.51717
2023-09-04,12.5764952
2023-09-04,12.36306
2023-09-04,12.6987057
2023-09-04,12.5152264
2023-09-04,12.5732069
2023-09-04,12.3043613
2023-09-04,12.6943302
2023-09-04,12.7375059
2023-09-04,12.7485504
2023-09-04,12.3727446
2023-09-04,12.5862617
2023-09-04,12.4917088
2023-09-04,12.4649372
2023-09-04,12.3721609
2023-09-04,12.6478796
2023-09-04,12.8841095
2023-09-04,12.2968349
2023-09-04,12.2848091
2023-09-04,12.5069351
2023-09-04,12.9849491
2023-09-04,12.859314
2023-09-04,12.2885218
2023-09-04,12.340826
2023-09-04,12.4947681
2023-09-04,12.483099
2023-09-04,12.5702848
2023-09-04,12.6352472
2023-09-04,12.5551434
2023-09-04,12.5876436
2023-09-04,12.3047981
2023-09-04,12.4162569
2023-09-04,12.7493
2023-09-04,12.3731766
2023-09-04,12.28407
2023-09-04,12.3950424
2023-09-04,12.7116213
2023-09-04,12.6588116
2023-09-04,12.6717281
2023-09-04,12.3945103
2023-09-04,12.6352777
2023-09-04,12.7637253
2023-09-04,12.4644632
2023-09-04,12.424346
2023-09-04,12.6887226
2023-09-04,12.6333609
2023-09-04,12.3299561
2023-09-04,12.2621822
2023-09-04,12.460187
2023-09-04,12.8088436
2023-09-04,12.1934195
2023-09-04,12.2220879
2023-09-04,12.4060612
2023-09-04,12.699832
2023-09-04,12.5601635
2023-09-04,12.5151005
2023-09-04,12.6914644
2023-09-04,12.4962606
2023-09-04,12.6406927
2023-09-04,12.3261204
2023-09-04,12.6748695
2023-09-04,12.6164656
2023-09-04,12.3422089
2023-09-04,12.4225473
2023-09-04,12.6991835
2023-09-04,12.7622948
2023-09-04,12.6821461
2023-09-04,12.3054543
2023-09-04,12.4752874
2023-09-04,12.5445957
2023-09-04,12.6100664
2023-09-04,12.3360882
2023-09-04,12.3680573
2023-09-04,12.6316576
2023-09-04,12.6104822
2023-09-04,12.3517694
2023-09-04,12.7110348
2023-09-04,12.7728186
2023-09-04,12.5972023
2023-09-04,12.3531599
2023-09-04,12.325058
2023-09-04,12.6646643
2023-09-04,12.7509127
2023-09-04,12.5278587
2023-09-04,12.4019995
2023-09-04,12.7753401
2023-09-04,12.6187439
2023-09-04,12.5681753
2023-09-04,12.5095158
2023-09-04,12.6712399
2023-09-04,12.6224785
2023-09-04,12.5539026
2023-09-04,12.4189434
2023-09-04,12.7339602
2023-09-04,12.5386877
2023-09-04,12.5498486
2023-09-04,12.3264475
2023-09-04,12.6747503
2023-09-04,12.661912
2023-09-04,12.5125351
2023-09-04,12.4716024
2023-09-04,12.5970144
2023-09-04,12.6268806
2023-09-04,12.4709682
2023-09-04,12.3230219
2023-09-04,12.6880798
2023-09-04,12.5423651
2023-09-04,12.4737053
2023-09-04,12.2228222
2023-09-04,12.5745649
2023-09-04,12.6630402
2023-09-04,12.5861149
2023-09-04,12.3242254
2023-09-04,12.622138
2023-09-04,12.5048323
2023-09-04,12.6077547
2023-09-04,12.4193783
2023-09-04,12.5675144
2023-09-04,12.6093359
2023-09-04,12.4246254
2023-09-04,12.2864208
2023-09-04,12.5445137
2023-09-04,12.7458324
2023-09-04,12.3864937
2023-09-04,12.1435938
2023-09-04,12.5838928
2023-09-04,12.7526064
2023-09-04,12.3979969
2023-09-04,12.3293762
2023-09-04,12.3807487
2023-09-04,12.4819899
2023-09-04,12.7149277
2023-09-04,12.3935347
2023-09-04,12.5917845
2023-09-04,12.7299623
2023-09-04,12.4135895
2023-09-04,12.398181
2023-09-04,12.5384836
2023-09-04,12.5607443
2023-09-04,12.7294846
2023-09-04,12.3934574
2023-09-04,12.2677002
2023-09-04,12.5500822
2023-09-04,12.5837564
2023-09-04,12.547884
2023-09-04,12.4816103
2023-09-04,12.6638641
2023-09-04,12.5702038
2023-09-04,12.4195509
2023-09-04,12.7384329
2023-09-04,12.4906673
2023-09-04,12.5544577
2023-09-04,12.4767065
2023-09-04,12.3575802
2023-09-04,12.6259375
2023-09-04,12.4646978
2023-09-04,12.4542542
2023-09-04,12.3612442
2023-09-04,12.6249714
2023-09-04,12.5737257
2023-09-04,12.4034386
2023-09-04,12.554347
2023-09-04,12.6474295
2023-09-04,12.471118
2023-09-04,12.3977499
2023-09-04,12.3820381
2023-09-04,12.7939615
2023-09-04,12.6197929
2023-09-04,12.4275351
2023-09-04,12.3224802
2023-09-04,12.6149645
2023-09-04,12.5397472
2023-09-04,12.4474974
2023-09-04,12.4076118
2023-09-04,12.5662174
2023-09-04,12.6108418
2023-09-04,12.6727018
2023-09-04,12.4144878
2023-09-04,12.8326111
2023-09-04,12.6154366
2023-09-04,12.3720741
2023-09-04,12.4072218
2023-09-04,12.5698185
2023-09-04,12.6790476
2023-09-04,12.5539513
2023-09-04,12.2819796
2023-09-04,12.5230236
2023-09-04,12.5867977
2023-09-04,12.4081936
2023-09-04,12.3357954
2023-09-04,12.5011873
2023-09-04,12.615654
2023-09-04,12.4932852
2023-09-04,12.3475475
2023-09-04,12.6387014
2023-09-04,12.5798559
2023-09-04,12.476903
2023-09-04,12.3382006
2023-09-04,12.3568439
2023-09-04,12.5969934
2023-09-04,12.5593462
2023-09-04,12.1525841
2023-09-04,12.3648224
2023-09-04,12.4859037
2023-09-04,12.4988098
2023-09-04,12.5700779
2023-09-04,12.349227
2023-09-04,12.6513567
2023-09-04,12.4966393
2023-09-04,12.3850098
2023-09-04,12.4395199
2023-09-04,12.8348246
2023-09-04,12.6915207
2023-09-04,12.416255
2023-09-04,12.4438438
2023-09-04,12.8133087
2023-09-04,12.5485544
2023-09-04,12.5203381
2023-09-04,12.4723444
2023-09-04,12.6426659
2023-09-04,12.6522474
2023-09-04,12.3120537
2023-09-04,12.3740425
2023-09-04,12.7350368
2023-09-04,12.5348549
2023-09-04,12.3829374
2023-09-04,12.6126232
2023-09-04,12.8305664
2023-09-04,12.6149445
2023-09-04,12.6165028
2023-09-04,12.3336916
2023-09-04,12.7020702
2023-09-04,12.4864674
2023-09-04,12.5849514
2023-09-04,12.5149364
2023-09-04,12.5736122
2023-09-04,12.5770445
2023-09-04,12.4224377
2023-09-04,12.2546072
2023-09-04,12.5804119
2023-09-04,12.599308
2023-09-04,12.5120592
2023-09-04,12.462759
2023-09-04,12.4744854
2023-09-04,12.5961523
2023-09-04,12.4041681
2023-09-04,12.3601885
2023-09-04,12.5276155
2023-09-04,12.5188274
2023-09-04,12.7831097
2023-09-04,12.2759027
2023-09-04,12.6685514
2023-09-04,12.4015646
2023-09-04,12.48909
2023-09-04,12.3743439
2023-09-04,12.6551723
2023-09-04,12.6467428
2023-09-04,12.4783792
2023-09-04,12.3882875
2023-09-04,12.2928934
2023-09-04,12.7146349
2023-09-04,12.810461
2023-09-04,12.3999853
2023-09-04,12.6213779
2023-09-04,12.6552954
2023-09-04,12.5421572
2023-09-04,12.6821098
2023-09-04,12.5259514
2023-09-04,12.6443872
2023-09-04,12.5553379
2023-09-04,12.3292894
2023-09-04,12.2502642
2023-09-04,12.9086552
2023-09-04,12.3863096
2023-09-04,12.1723976
2023-09-04,12.374423
2023-09-04,12.7085876
2023-09-04,12.6458406
2023-09-04,12.649148
2023-09-04,12.3577213
2023-09-04,12.6107464
2023-09-04,12.5303869
2023-09-04,12.5303335
2023-09-04,12.4774408
2023-09-04,12.8615208
2023-09-04,12.7165298
2023-09-04,12.3468866
2023-09-04,12.2696733
2023-09-04,12.613904
2023-09-04,12.7251968
2023-09-04,12.4101505
2023-09-04,12.3758154
2023-09-04,12.6140585
2023-09-04,12.7115498
2023-09-04,12.5370941
2023-09-04,12.27983
2023-09-04,12.4613495
2023-09-04,12.6210489
2023-09-04,12.53864
2023-09-04,12.4763994
2023-09-04,12.7330093
2023-09-04,12.7657862
2023-09-04,12.6615839
2023-09-04,12.2555037
2023-09-04,12.5280523
2023-09-04,12.3778505
2023-09-04,12.5805874
2023-09-04,12.2253571
2023-09-04,12.6364384
2023-09-04,12.5200434
2023-09-04,12.5110722
2023-09-04,12.3111725
2023-09-04,12.6165152
2023-09-04,12.7176723
2023-09-04,12.3537283
2023-09-04,12.4058285
2023-09-04,12.6354513
2023-09-04,12.5486603
2023-09-04,12.6878357
2023-09-04,12.4265509
2023-09-04,12.3767929
2023-09-04,12.5882072
2023-09-04,12.59793
2023-09-04,12.4338875
2023-09-04,12.5157156
2023-09-04,12.5955534
2023-09-04,12.424161
2023-09-04,12.4860191
2023-09-04,12.5890274
2023-09-04,12.5623989
2023-09-04,12.4604912
2023-09-04,12.1909866
2023-09-04,12.2520342
2023-09-04,12.7394905
2023-09-04,12.6556387
2023-09-04,12.5074253
2023-09-04,12.5102892
2023-09-04,12.5193081
2023-09-04,12.4569168
2023-09-04,12.5515175
2023-09-04,12.5466385
2023-09-04,12.6282759
2023-09-04,12.4699326
2023-09-04,12.4455805
2023-09-04,12.3869505
2023-09-04,12.4976978
2023-09-04,12.6396093
2023-09-04,12.417016
2023-09-04,12.4488678
2023-09-04,12.6256466
2023-09-04,12.6549301
2023-09-04,12.5221043
2023-09-04,12.4224281
2023-09-04,12.6201344
2023-09-04,12.6042223
2023-09-04,12.3901196
2023-09-04,12.4369793
2023-09-04,12.5516901
2023-09-04,12.4578543
2023-09-04,12.173111
2023-09-04,12.4886703
2023-09-04,12.8095484
2023-09-04,12.7264681
2023-09-04,12.4857941
2023-09-04,12.3449497
2023-09-04,12.8195429
2023-09-04,12.6177502
2023-09-04,12.3402739
2023-09-04,12.4938173
2023-09-04,12.4785881
2023-09-04,12.5419283
2023-09-04,12.5394497
2023-09-04,12.6303844
2023-09-04,12.5043392
2023-09-04,12.6260529
2023-09-04,12.2834558
2023-09-04,12.458169
2023-09-04,12.7892141
2023-09-04,12.6044779
2023-09-04,12.6731272
2023-09-04,12.4043665
2023-09-04,12.3831673
2023-09-04,12.6169329
2023-09-04,12.4307261
2023-09-04,12.3648787
2023-09-04,12.3420324
2023-09-04,12.5925741
2023-09-04,12.4200401
2023-09-04,12.1852207
2023-09-04,12.7820539
2023-09-04,12.6660242
2023-09-04,12.7378082
2023-09-04,12.4399605
2023-09-04,12.4788818
2023-09-04,12.5914164
2023-09-04,12.7217541
2023-09-04,12.4452734
2023-09-04,12.3268957
2023-09-04,12.6994181
2023-09-04,12.5178127
2023-09-04,12.3499451
2023-09-04,12.4550047
2023-09-04,12.5726032
2023-09-04,12.4819498
2023-09-04,12.2395735
2023-09-04,12.4345055
2023-09-04,12.8238373
2023-09-04,12.6918468
2023-09-04,12.279439
2023-09-04,12.4636869
2023-09-04,12.6007986
2023-09-04,12.521863
2023-09-04,12.4090919
2023-09-04,12.2728109
2023-09-04,12.5680628
2023-09-04,12.5455866
2023-09-04,12.2175293
2023-09-04,12.5560293
2023-09-04,12.6958733
2023-09-04,12.6036587
2023-09-04,12.400753
2023-09-04,12.1941328
2023-09-04,12.6026859
2023-09-04,12.741538
2023-09-04,12.6843252
2023-09-04,12.4551802
2023-09-04,12.4168053
2023-09-04,12.4446592
2023-09-04,12.5893173
2023-09-04,12.3969631
2023-09-04,12.7295961
2023-09-04,12.6334572
2023-09-04,12.4453726
2023-09-04,12.3310204
